Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2005-07-14,100.53292846679688,105.67856904315097,99.82386236507978,104.93668387717435,8860408
2005-07-15,102.45821380615234,103.5612086480661,99.71716127542416,101.02531530179175,9341720
2005-07-18,108.50985717773438,121.37807040730051,102.7487113927926,102.7487113927926,14475608
2005-07-19,108.26042175292969,111.44792817491674,103.40529418291244,110.6600803180813,4677744
2005-07-20,107.3658676147461,109.5603566536932,107.11145980140299,109.5603566536932,3494304
2005-07-21,105.8919448852539,108.41141897224993,105.0466436672823,108.41141897224993,4198984
2005-07-22,106.19232940673828,106.5123954750673,104.25881939435268,105.45700594073462,5179296
2005-07-25,105.40445709228516,106.88167551180935,104.6527142470793,106.40896481611932,5433024
2005-07-26,103.83699798583984,106.03148788568463,103.40532100306706,105.52759091291858,5229680
2005-07-27,105.4159927368164,105.70322977424642,103.8156720997063,103.8156720997063,2597408
2005-07-28,210.8319854736328,210.8319854736328,210.8319854736328,210.8319854736328,0
2005-07-29,104.12750244140625,105.86733368545922,103.56943807058104,104.63631817748876,8358552
2005-08-01,102.76515197753906,104.63629921782191,101.98223306859184,103.97975773253361,5430792
2005-08-02,105.8919448852539,106.52386209385345,103.24115447925088,106.03145595166308,4821520
2005-08-03,106.75038146972656,107.2953121958895,105.2928583269847,106.48283996824836,7274320
2005-08-04,106.29900360107422,108.31294804543887,105.70319133295699,107.0983421502398,6346936
2005-08-05,105.48980712890625,107.34453485599283,104.81684608305939,106.68799335840266,3162848
2005-08-08,105.2977523803711,105.86729721721258,104.00107915143033,105.86729721721258,4109360
2005-08-09,105.40769958496094,105.62107348739119,103.73351739554192,104.63626161338287,4743752
2005-08-10,107.75982666015625,108.05526839763236,105.51116951609112,105.51116951609112,6958080
2005-08-11,107.7433853149414,109.06795902170248,107.22964077875432,108.05524654132697,3645312
2005-08-12,105.28134155273438,109.01870686275299,104.68552940133931,109.01870686275299,3821832
2005-08-16,104.14885711669922,105.86735022566069,103.81565739183006,105.86735022566069,3653408
2005-08-17,106.6191177368164,106.85218729114243,103.51203459885554,105.04669718330439,5637488
2005-08-18,108.06188201904297,108.9913975771314,107.3709257202077,107.51075972325339,7813656
2005-08-19,109.02104187011719,109.56723409185797,107.8480465036439,108.1688534765715,4966272
2005-08-22,108.40406036376953,110.91621209069213,102.41076946948144,108.99138116229953,4492016
2005-08-23,108.25602722167969,109.4569871202393,108.00431394745502,109.15592125534867,4686416
2005-08-24,106.58122253417969,108.41557196401784,105.61881214097035,108.25599695860413,4036760
2005-08-25,108.88117980957031,109.40269057566047,106.9349607130516,107.34624902348641,6341224
2005-08-26,112.26194763183594,112.69297690077221,108.99138276899501,109.27599101571565,8198664
2005-08-29,111.48871612548828,113.35103033979043,109.40266353550165,112.69296920574229,4081336
2005-08-30,113.87421417236328,114.42040624536789,111.51342332239335,111.51342332239335,5807592
2005-08-31,115.56050872802734,116.42421426046207,113.51558426284731,113.58139441513966,7408896
2005-09-01,117.15626525878906,117.95745385616057,115.90101288935163,115.97175325366398,7600184
2005-09-02,117.39812469482422,118.45102672665948,116.39952556966432,117.6284501521688,4920864
2005-09-05,116.00467681884766,120.66375142126708,115.68386996861716,118.45101857983096,7254784
2005-09-06,115.03408813476562,116.79769826338487,114.17367589417209,116.39463356646506,5023440
2005-09-08,115.66242980957031,116.3945245873019,114.77076007939515,115.16066036906194,2878192
2005-09-09,114.49934387207031,116.31230551061587,111.13007407697457,111.13007407697457,3741776
2005-09-12,117.64486694335938,134.73800771376517,115.69536498743022,117.54616179668524,6631072
2005-09-13,117.00328063964844,117.71069440490767,116.03263637579771,117.71069440490767,2244984
2005-09-14,115.1738510131836,117.38164308632237,114.09133774402882,116.805839651421,3890080
2005-09-15,119.26534271240234,119.66511359920234,115.32520012913405,115.32520012913405,11040736
2005-09-16,119.89879608154297,121.55217349262144,118.13847966665672,119.6651870746333,5480184
2005-09-19,119.61578369140625,121.7413184946643,118.69778553229769,121.55212188862508,2877448
2005-09-20,120.95659637451172,121.74133766970768,116.80587803444925,119.68489615501667,6293424
2005-09-21,119.57463836669922,121.41227114965987,115.16069079236031,121.24775587709937,6215320
2005-09-22,115.28083801269531,122.31716274663002,114.91397199532086,121.41232832147001,6482408
2005-09-23,116.18563079833984,117.61198560158236,115.19031529561683,115.19031529561683,3815824
2005-09-26,120.58145904541016,121.16548619670331,116.47680139479422,116.8058319072089,2290048
2005-09-27,120.2853775024414,121.8235916930166,118.96925497233455,121.33004574422652,6404008
2005-09-28,120.87757873535156,121.32177191417678,119.02678219125805,120.42516180235093,5900064
2005-09-29,121.15397644042969,122.92580907289891,120.50743264836785,121.74129714647401,8421888
2005-09-30,121.93547821044922,122.71199583486327,120.44661639518286,121.74135131465057,4982976
2005-10-03,123.21370697021484,123.78951038481783,119.71775766726819,119.71775766726819,4472520
2005-10-04,122.544189453125,123.55102254862582,122.01280810861616,123.37005968787868,6350472
2005-10-05,120.91873168945312,122.48162686094946,120.50744348642777,122.07033865792411,6577720
2005-10-06,117.1891860961914,120.51239715410271,116.57225372310948,120.51239715410271,8233792
2005-10-07,118.8458480834961,119.60261439191024,116.41101378779915,117.21714271559291,6206624
2005-10-10,119.15023803710938,121.33006634776412,118.72250215867633,119.2571770273275,5371728
2005-10-11,120.7344741821289,121.31357117944275,116.97036378202064,120.09615409405775,11565120
2005-10-13,118.55794525146484,122.15260024557196,117.65804141273507,120.91873559662679,13605792
2005-10-14,117.13983154296875,119.43810541835607,116.39457242904534,119.27359012163657,5226192
2005-10-17,117.97064208984375,118.6155392977859,117.12667774064114,117.62844743123011,4388816
2005-10-18,118.77841186523438,120.74355167143256,117.96565270965652,118.86414234454706,10941600
2005-10-19,115.53399658203125,120.34791520258786,113.10725988892952,120.34461477950667,10058832
2005-10-20,116.75061798095703,118.28711523581205,114.66514386816333,116.6467553186959,6352952
2005-10-21,117.73158264160156,118.43553871946881,116.14397855278315,117.79258009363174,5923416
2005-10-24,116.02030944824219,119.0290066381966,115.48946469173656,118.05632790530606,3149632
2005-10-25,118.69927978515625,119.6060103946262,116.10273303985595,116.91549217869114,5420312
2005-10-26,117.23700714111328,119.11146636740875,116.97652526920068,118.69931596475337,4142808
2005-10-27,115.50928497314453,117.78435336258332,114.5778209648546,117.29801383668207,6771944
2005-10-28,112.28298950195312,116.14401262589261,111.6927871597477,116.14401262589261,4501496
2005-10-31,115.50604248046875,116.06162074068034,112.13464821780576,112.51712522090104,2851968
2005-11-02,117.79258728027344,118.36959785477443,114.44592796062086,115.5092780317973,2852888
2005-11-04,117.79258728027344,117.79258728027344,117.79258728027344,117.79258728027344,0
2005-11-07,120.7403335571289,120.9826732603311,116.06159952143932,116.06159952143932,4188480
2005-11-08,121.74922943115234,122.34767262318178,121.20519290992532,121.50193918857045,5782184
2005-11-09,120.08412170410156,122.24873599772604,119.54502586362393,121.74920497815252,5000792
2005-11-10,121.1524429321289,121.74099494843212,120.10063423909621,120.10063423909621,3095696
2005-11-11,122.21575927734375,122.65593299363712,120.76004155623548,120.76004155623548,5919888
2005-11-14,124.494140625,124.8535345281529,122.8208061538372,122.8208061538372,8040360
2005-11-16,124.60955047607422,125.04643393397333,123.83141533474448,124.57328607001524,6742576
2005-11-17,124.27653503417969,125.12885922888414,123.02359180296071,123.6451178151029,4878464
2005-11-18,125.86742401123047,126.20044473391492,124.6342733100453,124.6342733100453,8707720
2005-11-21,125.18327331542969,126.83516534497572,124.13970564180315,126.06857160645967,6597336
2005-11-22,123.63360595703125,125.68941783981973,122.65598619923264,124.79916875378912,4751000
2005-11-23,125.01836395263672,125.45853760749243,123.56264643471167,123.64507648570213,6054776
2005-11-24,125.64488220214844,126.38180233236632,124.96400889487711,124.96400889487711,4544088
2005-11-25,126.42303466796875,126.9423482995558,124.49911903779874,125.6448993888002,3344264
2005-11-28,127.57372283935547,127.76660638252477,126.61258542165035,126.84339363873093,2535248
2005-11-29,127.38411712646484,127.76659381477549,125.33985766278637,127.33796152494736,3303424
2005-11-30,125.38434600830078,127.97265156940325,124.88152471990075,126.28283555834189,4023376
2005-12-01,127.77482604980469,128.15071192992224,125.1914709474452,125.2936834105096,4161968
2005-12-02,127.76665496826172,129.77795142021571,127.02973470433345,128.15078205160137,4784360
2005-12-05,126.23005676269531,128.10451494726732,125.80966559807085,127.93141388680549,1913080
2005-12-06,128.0963134765625,129.41519443899816,125.81300483525106,126.53014233367016,3233064
2005-12-07,131.52215576171875,131.88814052177872,128.61567005998873,128.7557971843865,5618952
2005-12-08,133.25314331054688,133.92411514761483,131.25008881731372,131.4759463778972,9585192
2005-12-09,138.70509338378906,139.6860133609201,132.81959364553438,133.37187116376603,6194224
2005-12-12,136.02613830566406,140.54331152201163,135.35021555374962,136.03932993825643,6191488
2005-12-13,137.46038818359375,138.31766295812326,135.5974705399957,136.17448105293184,6027072
2005-12-14,138.8040313720703,140.13115381634825,135.18534838753595,136.83395019714004,4819208
2005-12-15,138.71331787109375,140.00746587101895,137.52632291866885,139.29856932209947,4249016
2005-12-16,141.31814575195312,142.27433276620195,138.72983896032324,139.30684957988487,7907432
2005-12-19,142.97991943359375,144.49992522616535,141.53244244913057,142.27431314338926,4701168
2005-12-20,139.5952911376953,144.252589011495,139.05949580708116,144.252589011495,4628568
2005-12-21,138.98533630371094,141.3345932528899,137.74064428344087,140.5432666087772,3282432
2005-12-22,138.86996459960938,140.1064159140082,138.39681670161406,139.3068480889369,2519208
2005-12-23,137.8033447265625,140.54332044449905,137.2461164458011,139.05957864508497,2455032
2005-12-26,137.07293701171875,137.98790858666894,136.52560025286408,137.98790858666894,1625280
2005-12-27,139.9795379638672,140.37849693454837,135.43268964384202,137.0615096498963,1565208
2005-12-28,138.94911193847656,140.9554575637919,138.20724110919346,139.71900618165336,2582056
2005-12-29,140.96029663085938,141.7714052781249,138.61928185444154,139.30674546135674,3461784
2005-12-30,140.36685180664062,141.77146325939697,138.48250182851703,138.48250182851703,2380248
2006-01-02,139.10899353027344,141.02961831610952,138.59463066365794,140.79056908448496,1653504
2006-01-03,142.8677978515625,143.42502594749968,138.64738215798513,138.9161049997291,3396936
2006-01-04,143.6839141845703,144.2444429241469,141.96112297555996,143.428382871219,3545616
2006-01-05,142.79859924316406,143.92294695491165,141.93638366289014,143.84051685929026,1431824
2006-01-06,140.5926971435547,143.42005200162745,139.47165042915344,143.01614272729387,2965744
2006-01-09,139.2211151123047,142.6040490685142,138.56497484634244,140.96863897640006,3883272
2006-01-10,137.86427307128906,140.11461769699915,136.9163273969573,139.30679909744603,3972648
2006-01-12,137.9632110595703,139.224395218785,133.124569732586,136.2569125498233,13919696
2006-01-13,136.15472412109375,139.3068499081162,135.51506582777694,138.4825490210859,3608568
2006-01-16,132.61019897460938,136.0920442937767,132.0991365703077,136.0920442937767,4804912
2006-01-17,133.81704711914062,135.1853849790355,132.71248159527264,132.79491170806475,3753056
2006-01-18,133.74761962890625,134.09776941068702,132.30571907793458,133.63529830488363,3165120
2006-01-19,136.2911834716797,136.64958956679052,134.09779220320388,134.09779220320388,3574728
2006-01-20,135.7659454345703,137.90153263662566,135.02270120773872,136.67435504514225,3294240
2006-01-23,133.96234130859375,135.02270024197188,133.06549449100584,135.02270024197188,2280272
2006-01-24,135.6503143310547,136.1788455233094,134.64280962151759,135.02268795064333,1890064
2006-01-25,136.36053466796875,137.08395984399877,135.72465198279247,136.1788567810312,6365736
2006-01-27,137.0178985595703,138.73891899396395,136.31098589539062,138.73891899396395,3003816
2006-01-30,136.9964141845703,138.70587168207334,136.43484791051944,137.53320162148304,1383144
2006-01-31,137.94606018066406,138.70581652612975,136.45626595305077,138.70581652612975,1503160
2006-02-01,137.63726806640625,138.57375294242505,136.29447272903846,136.7569337739308,3896696
2006-02-02,135.17137145996094,138.40860936501812,134.5817297545098,137.91311315010756,3135736
2006-02-03,134.6758575439453,136.07976330166974,133.15633400175872,135.42735802160703,4357520
2006-02-06,138.66123962402344,138.98661045077884,134.30912759167677,134.60147342064897,2894976
2006-02-07,138.25167846679688,139.85378465917182,135.78741383492735,138.7389183509942,7002784
2006-02-08,137.29373168945312,138.08652355250334,136.45634194480968,137.58277112458882,3332648
2006-02-10,137.88006591796875,138.57376257396987,135.85349343235475,137.92631706612002,2728200
2006-02-13,136.3440704345703,137.91314211128554,136.09632227508894,137.88010700717498,2020544
2006-02-14,133.6650390625,137.91308765416792,133.2884571699563,137.91308765416792,6962064
2006-02-15,133.7310791015625,136.08799186707108,132.54519310072362,136.08799186707108,4209320
2006-02-16,134.54042053222656,135.4191015796601,133.12329872316806,134.19687371287102,5284488
2006-02-17,134.19683837890625,136.78993622591403,133.78392503004807,136.2614051231971,2923448
2006-02-20,136.24989318847656,136.6743694792253,134.39508895907423,135.3530462697585,2643608
2006-02-21,137.58273315429688,137.9956465191057,136.35224931098807,136.67432375171748,2301240
2006-02-22,137.24087524414062,137.91309958596167,136.3688072337345,137.91309958596167,1156592
2006-02-23,137.9593048095703,139.55645076423724,137.0872270085672,137.0872270085672,4141584
2006-02-24,137.9180145263672,138.73888140250384,136.78167621507532,137.93452702751068,1097336
2006-02-27,139.594482421875,139.9776673344922,137.61580428532233,137.66535188589881,2521112
2006-02-28,140.4567108154297,140.72097151831548,137.91315870633034,139.97772695043707,2821744
2006-03-01,143.7103729248047,144.13980890103707,139.33845076897072,140.3905532853554,4506152
2006-03-02,143.84255981445312,144.85006478458703,142.07198137456388,144.13985553671424,3277696
2006-03-03,140.86627197265625,143.85906831646506,140.17257525276958,143.85906831646506,2124440
2006-03-06,144.0489959716797,144.7674613711121,141.21640555881442,141.7119017186699,3631584
2006-03-07,142.43032836914062,144.5196739738046,142.0421938485394,143.7070633153675,1985168
2006-03-08,142.2536163330078,143.69385333449742,140.80345973294143,143.03319193985604,3813488
2006-03-09,142.44358825683594,142.70289913279163,139.56475667501033,142.04223756273242,4662712
2006-03-10,145.6478271484375,146.58431227009206,139.56478182335528,139.72994724563142,6434944
2006-03-13,151.0106964111328,152.57976743274438,146.48517130260018,146.48517130260018,7178552
2006-03-14,148.90975952148438,150.9363312448568,147.9138077529397,150.70510583375608,3477456
2006-03-16,151.57232666015625,151.94394890102902,149.169171518692,150.05280259240786,4600064
2006-03-17,153.68634033203125,155.29670230756838,151.9521043583759,151.9521043583759,5932240
2006-03-20,157.56784057617188,158.14591965585387,154.05807473524564,154.76002790343088,7012872
2006-03-21,158.1623077392578,159.7974484534637,156.79639738629467,157.56771661457813,5301384
2006-03-22,156.35879516601562,158.55879972186412,155.35458661179266,158.55879972186412,5121168
2006-03-23,154.77645874023438,158.4761669302123,154.28592244745033,156.9070959705072,2644488
2006-03-24,156.2018585205078,157.32003141852385,154.3520142472844,155.8335429326795,2917384
2006-03-27,156.16055297851562,157.73293054871993,155.71461453801479,156.4941902564525,2928432
2006-03-28,155.8831024169922,157.815539612095,155.338058613475,156.907129912601,3751272
2006-03-29,156.7551727294922,157.14661390123018,154.18189310494003,155.17288545483788,4284296
2006-03-30,162.53103637695312,165.99125408779872,157.1466474906433,157.1466474906433,5784168
2006-03-31,158.18719482421875,161.68870405028972,157.73298987953945,161.68870405028972,2920168
2006-04-03,161.0989990234375,161.53173148536234,158.5587548322575,159.13683362591678,3105672
2006-04-04,160.91729736328125,161.86203829901436,160.21534464616818,161.06924665821813,2971608
2006-04-05,159.55471801757812,162.28820305988418,158.55876593024922,161.04450290078927,2776928
2006-04-07,156.0201873779297,164.91764637117268,154.8425573089378,160.87109420683245,7385560
2006-04-10,156.4198760986328,158.5554633203963,155.2554621486966,156.90711600134233,7034440
2006-04-12,147.06326293945312,156.90711585999588,145.5932869795646,156.75846298103363,13157376
2006-04-13,148.414306640625,151.1015404576976,146.1713580080877,149.0617520929934,8601672
2006-04-17,157.44888305664062,157.81554541909807,149.90907824104627,150.7134329617237,9688752
2006-04-18,165.9499053955078,172.43264616363288,163.34855081976335,163.34855081976335,14778488
2006-04-19,166.21914672851562,169.29452549742155,165.00022533846257,167.56028889476505,9803312
2006-04-20,164.3312530517578,167.2265961494635,163.10076928251135,166.80873309149217,6296944
2006-04-21,165.08782958984375,167.63962776646096,162.27505709470395,165.16545251369357,4973000
2006-04-24,163.45263671875,165.13732582637272,162.2750066022791,165.00023572079064,5234808
2006-04-25,159.13357543945312,163.50550934352776,156.82456609658794,163.50550934352776,5702208
2006-04-26,160.40528869628906,161.5317176301657,157.73291445481416,159.21940265386476,7071136
2006-04-27,160.6943359375,165.41311158349322,159.38457581434943,160.40529655130817,7164848
2006-04-28,163.35353088378906,164.42214612070103,151.15606075588087,157.48519972485025,5292360
2006-05-02,166.25218200683594,167.18041069728963,163.5137370028645,163.84406778468846,6239280
2006-05-03,167.771728515625,168.4604654670709,166.40911385464176,167.14739841394405,3148160
2006-05-04,168.77420043945312,169.94687033355294,166.92435667651696,167.4776565390375,3929824
2006-05-05,165.71539306640625,169.70743770789156,164.7524760229896,169.70743770789156,2710520
2006-05-08,166.77244567871094,172.7629975876808,165.99121661149064,166.8996262546381,1484712
2006-05-09,167.21839904785156,168.83206817707605,165.57830789111637,167.80804071558526,1800392
2006-05-10,166.9573974609375,169.04674326397318,165.35530155920324,168.83203031557622,1978192
2006-05-11,166.7096405029297,167.58502491483475,165.61129698376374,167.58502491483475,1964024
2006-05-12,164.8482666015625,167.21838579101782,162.71267943091829,166.07379090823977,2777136
2006-05-15,161.93637084960938,165.24793413009075,158.55873739618903,163.51369793981993,4034504
2006-05-16,163.0760498046875,164.75248260743726,158.54226774652275,161.85878164191925,2671568
2006-05-17,166.5329132080078,166.81699275287747,164.3395126624882,164.7524260108864,1343368
2006-05-18,159.02613830566406,165.157074579601,156.90706428846593,164.3395041758143,4542360
2006-05-19,156.27615356445312,161.84553454790367,152.9018265892102,161.0362202802916,4868216
2006-05-22,147.03854370117188,158.55883398272957,144.02427420097936,158.55883398272957,4699416
2006-05-23,151.14291381835938,154.76004155406412,140.47322875318198,148.6489193155365,5388136
2006-05-24,147.87754821777344,155.2554842029364,145.34555967934472,154.4296571593038,5705568
2006-05-25,155.00442504882812,156.77500342096081,144.106814923801,146.99720949247325,5839048
2006-05-26,154.1290740966797,156.90715782707306,152.03477766296922,156.0813306806148,2208184
2006-05-29,152.8242950439453,154.01678477462877,151.97699546439685,154.01678477462877,2802688
2006-05-30,153.63351440429688,156.502435920618,151.53921883490162,154.01669925182097,4516056
2006-05-31,147.2366485595703,152.0429560583285,142.86802317576297,152.0429560583285,5769856
2006-06-01,141.16355895996094,150.71342333367159,139.56475914186575,150.71342333367159,5942760
2006-06-02,148.1533660888672,148.64886229652225,139.39959975362754,141.62107643412702,4213560
2006-06-05,145.97315979003906,149.01220679279118,144.8715095359217,148.15334480671822,3211680
2006-06-06,144.4288787841797,147.6413476688334,139.56475598257248,144.09029174738333,2971136
2006-06-07,140.71762084960938,148.6488669545607,139.83398995062697,148.6488669545607,5410536
2006-06-08,136.08799743652344,142.45511991024622,133.05720709772308,142.45511991024622,5360992
2006-06-09,138.00885009765625,139.72987002400194,134.19683143558106,138.28136684526729,4061912
2006-06-12,135.33314514160156,140.3079232013147,133.8664764622314,140.3079232013147,3591904
2006-06-13,129.68453979492188,134.56022458485265,128.91156709813424,133.8665280372041,2736984
2006-06-14,122.52465057373047,134.19357994653444,119.84896909788063,128.9908698860637,12786016
2006-06-15,128.0494384765625,130.97616457888986,123.95663495139577,130.97616457888986,5967360
2006-06-16,139.55679321289062,142.04148389323882,130.89350706278967,131.35731396774156,8390168
2006-06-19,138.17860412597656,139.55678030914146,135.5199873658724,139.14266523404015,4294088
2006-06-20,133.12646484375,139.80531723085025,132.51688837047416,139.80531723085025,3687920
2006-06-21,135.93746948242188,136.40955680066162,132.10275840744097,134.17333455802782,5963496
2006-06-22,138.87442016601562,139.97099687114564,136.65807386827828,136.65807386827828,3668104
2006-06-23,140.37350463867188,140.79921642391153,134.58748628756248,136.65806299967883,3304720
2006-06-26,135.29147338867188,142.455668337016,134.01269014907206,142.455668337016,6575056
2006-06-27,136.20745849609375,137.32059525976237,132.51685911677913,137.32059525976237,5002632
2006-06-28,140.68324279785156,141.8394595501736,133.01382973081218,134.17335253045812,4785400
2006-06-29,139.20896911621094,142.4556282270595,138.31447624371475,141.62739783039055,6318576
2006-06-30,144.0093536376953,146.3482748905112,141.26791372489396,143.69793827676114,5449760
2006-07-03,149.09808349609375,149.70269593872425,143.48268553200379,144.2777849655644,4285520
2006-07-04,150.3320770263672,151.648965201722,149.49556646046327,149.992504631523,3584768
2006-07-05,152.60971069335938,154.21647947253115,149.08145169202797,150.48944318023047,4245072
2006-07-06,149.4376678466797,151.73186282011574,148.43219457306017,151.4005705432159,2310920
2006-07-07,144.6669921875,151.7152406027659,144.11208189326888,150.71307378417163,2928672
2006-07-10,148.94569396972656,150.53920901719886,144.11214084963072,144.11214084963072,3859312
2006-07-11,146.59349060058594,150.3238442179985,146.0302998950018,149.08149839801504,3618984
2006-07-12,156.5604248046875,158.1092118880453,147.42503780027275,147.42503780027275,9521616
2006-07-13,154.6604766845703,157.26112293482814,153.24420430208286,156.7012382093626,5383576
2006-07-14,155.2352294921875,157.03248543434117,151.16032981667465,152.39439514725092,4949808
2006-07-17,153.96807861328125,158.5233472113073,153.305494089932,156.10491774517754,8996832
2006-07-18,151.93890380859375,161.5049672536156,150.36526566612264,154.05089184191027,11043936
2006-07-19,145.5664825439453,156.94967752139684,144.57260595805784,155.8729778866854,14046384
2006-07-20,149.5917510986328,150.73801980297057,146.59686541277907,147.0855236528697,6312720
2006-07-21,146.3946990966797,149.4790283324636,145.15565952925903,148.91582760997835,4391664
2006-07-24,150.57725524902344,151.73180352995809,143.697968954409,148.66735116608885,6825088
2006-07-25,152.99908447265625,153.63681816433692,151.15709992515474,152.39447192581127,4636600
2006-07-26,156.43618774414062,156.94968663256438,151.77324578056687,153.88523364818184,5908720
2006-07-27,157.3389434814453,159.0169392772976,155.33462972266642,156.94967919192368,7399848
2006-07-28,154.0373992919922,161.752127034901,153.29910611715633,155.97022285507003,3019608
2006-07-31,155.31488037109375,160.10132526772603,154.2945414497256,155.12408199515423,1724700
2006-08-01,154.6263427734375,155.91213049499774,143.1786843492238,143.1786843492238,1762508
2006-08-02,155.9868621826172,156.368448945248,152.63551515079908,153.46505599400996,1784732
2006-08-03,156.73342895507812,157.9445564064785,155.47252095844826,156.36842900536342,3010272
2006-08-04,157.3721160888672,159.90221445083043,156.45132821844712,159.2717657367012,2674200
2006-08-07,155.30661010742188,157.94455365701722,154.46048262046537,157.77864551241953,1719964
2006-08-08,158.40907287597656,158.93998089167454,155.12409408529822,155.95363469538003,1178400
2006-08-09,160.28387451171875,161.760461233988,156.53435402488992,157.61275709978315,2052120
2006-08-10,160.22573852539062,161.76038836371302,159.27176700427128,159.43767509490073,2279124
2006-08-11,160.53269958496094,161.56962537838962,158.77407748979732,160.91429637792547,1893972
2006-08-14,160.04327392578125,161.76041893786112,159.10588898606034,161.55303378537667,1721428
2006-08-16,161.29580688476562,163.336473857435,160.5989910553551,162.42397959007505,3804268
2006-08-17,159.2967529296875,163.0877510266607,158.9400462701332,161.7604855045719,2497168
2006-08-18,160.88111877441406,161.34565952208536,159.27180785727705,160.1013485232004,1803640
2006-08-21,160.81478881835938,161.9263755940979,158.77412033150787,161.9263755940979,2414088
2006-08-22,161.82679748535156,163.08769524960775,160.93088951385505,161.26270578089392,2178096
2006-08-23,159.7860565185547,162.382521837766,159.288332313688,161.92627464997153,2497736
2006-08-24,160.99725341796875,161.74384000304053,158.15192493770377,160.9308861154709,2369852
2006-08-25,161.6608428955078,162.0756131101143,160.54096331607033,161.09675135315263,2611752
2006-08-28,162.77247619628906,163.46929242705576,160.64885397613816,161.76044056733394,2300316
2006-08-29,164.26564025878906,164.5808697654847,163.08769655188655,163.41951282157504,2679596
2006-08-30,163.2204132080078,165.07858625440866,162.76416585906347,164.43154050905076,2744772
2006-08-31,165.58465576171875,166.5718114504413,163.2536478757313,163.2536478757313,6076856
2006-09-01,165.78370666503906,166.0740459061337,164.43155129173522,165.24450521729187,1728728
2006-09-04,168.75341796875,169.2262519752492,165.74218208164112,165.74218208164112,2010492
2006-09-05,166.87037658691406,170.88535491203456,166.07401967664717,169.723998131079,3945288
2006-09-06,164.84632873535156,168.811537449271,164.43155837306833,168.811537449271,2800432
2006-09-07,163.70156860351562,165.07860418098548,162.63975242562853,162.63975242562853,1583584
2006-09-08,164.41493225097656,166.9035538289429,163.41948361979001,166.9035538289429,1570564
2006-09-11,158.1851348876953,165.74224944106854,157.44684156113516,165.74224944106854,4073480
2006-09-12,162.2415313720703,162.5899343237019,157.944507628739,158.44223191748503,1835256
2006-09-13,165.89984130859375,167.23539976760313,162.75588013097092,163.08769640035106,2307632
2006-09-14,168.1313018798828,168.56265896453687,166.22335839750863,167.40130206222213,2388728
2006-09-15,166.3560791015625,168.23083889038122,165.36063035073184,168.23083889038122,2359700
2006-09-18,165.26939392089844,167.73312569289897,164.59745786832644,167.06949314811993,1390388
2006-09-19,167.57545471191406,169.22624213841132,164.3153670052771,165.41035628627068,3973944
2006-09-20,170.89366149902344,171.54899045053605,164.9292526292748,167.73310381575624,2695896
2006-09-21,174.70123291015625,175.51418666744644,168.89444929016054,171.21716273815883,5107184
2006-09-22,172.46978759765625,174.84226147071527,170.90194377262858,173.37397871581405,2488644
2006-09-25,170.15536499023438,174.2035271965307,169.5995768349081,173.70580283311205,1349580
2006-09-26,173.25787353515625,174.20354180396603,170.03925166466757,170.88537910293812,3717008
2006-09-27,172.98406982421875,175.03303063471293,171.90566726580585,174.20349020516454,3352740
2006-09-28,169.30093383789062,174.03760838009185,168.06491638611348,173.38227944284566,6121572
2006-09-29,169.56642150878906,171.73152082605975,169.2263118288887,169.5747148909857,1752804
2006-10-03,168.28060913085938,171.71490934296435,167.4012980937691,171.71490934296435,1632712
2006-10-04,163.8176727294922,168.56264065005593,163.14573677946225,168.56264065005593,6947628
2006-10-05,165.8666229248047,167.40127284934027,164.7467432501436,165.57628374989255,5849400
2006-10-06,164.94593811035156,167.06956109203446,163.91730522237344,166.07411187003626,2766944
2006-10-09,166.26483154296875,167.40129814888962,162.68120996672036,163.41950314832138,1546832
2006-10-10,167.81605529785156,168.8612743782674,166.4058363457688,166.4058363457688,2769780
2006-10-11,173.33250427246094,179.08122454505377,170.88535956031086,170.88535956031086,6773716
2006-10-12,179.6038055419922,180.0102722493164,172.7103165083303,174.203489273532,5052848
2006-10-13,183.09617614746094,185.8170730533761,179.52915197723988,180.74028921508713,4874112
2006-10-16,187.42637634277344,190.79431894336398,184.98753532334857,186.6466163576387,9727060
2006-10-17,185.302734375,194.07097215247148,184.1579645986265,189.4670230375058,8749216
2006-10-18,183.53591918945312,185.31943207649186,182.66490126787605,184.17466161478373,4995084
2006-10-19,181.23802185058594,184.6142478094615,179.62041779204426,183.49436807662494,3103620
2006-10-20,180.7735137939453,182.83077887717494,180.19283527664032,182.49896258157207,2129404
2006-10-23,179.69210815429688,182.15433575806068,176.58106869090483,182.15433575806068,1327904
2006-10-26,179.55068969726562,181.65522581793476,178.84363347191155,179.84183049594083,5140212
2006-10-27,178.785400390625,181.33911692044546,176.74741490229889,179.86678044565517,3126408
2006-10-30,179.56736755371094,181.0064393547413,176.3814505199372,179.0100448030346,4154172
2006-10-31,180.856689453125,182.80318615118685,178.86029508077877,179.67549351116156,3430936
2006-11-01,180.20779418945312,183.98431774125723,179.72534863157932,182.50365503798133,1910904
2006-11-02,179.6837615966797,181.33909660287281,178.34450601677034,181.33909660287281,2204376
2006-11-03,177.50445556640625,181.00647311913087,176.01548580886072,180.50737438810387,3144440
2006-11-06,176.2483367919922,177.99518169823,175.68268771305986,177.42953261929767,2536892
